id,name,Gender,'Eye color',Race,'Hair color',Height,Publisher,'Skin color',Alignment,Weight,Agility,'Accelerated Healing','Lantern Power Ring','Dimensional Awareness','Cold Resistance',Durability,Stealth,'Energy Absorption',Flight,'Danger Sense','Underwater breathing',Marksmanship,'Weapons Master','Power Augmentation','Animal Attributes',Longevity,Intelligence,'Super Strength',Cryokinesis,Telepathy,'Energy Armor','Energy Blasts',Duplication,'Size Changing','Density Control',Stamina,'Astral Travel','Audio Control',Dexterity,Omnitrix,'Super Speed',Possession,'Animal Oriented Powers','Weapon-based Powers',Electrokinesis,'Darkforce Manipulation','Death Touch',Teleportation,'Enhanced Senses',Telekinesis,'Energy Beams',Magic,Hyperkinesis,Jump,Clairvoyance,'Dimensional Travel','Power Sense',Shapeshifting,'Peak Human Condition',Immortality,Camouflage,'Element Control',Phasing,'Astral Projection','Electrical Transport','Fire Control',Projection,Summoning,'Enhanced Memory',Reflexes,Invulnerability,'Energy Constructs','Force Fields',Self-Sustenance,Anti-Gravity,Empathy,'Power Nullifier','Radiation Control','Psionic Powers',Elasticity,'Substance Secretion','Elemental Transmogrification',Technopath/Cyberpath,'Photographic Reflexes','Seismic Power',Animation,Precognition,'Mind Control','Fire Resistance','Power Absorption','Enhanced Hearing','Nova Force',Insanity,Hypnokinesis,'Animal Control','Natural Armor',Intangibility,'Enhanced Sight','Molecular Manipulation','Heat Generation',Adaptation,Gliding,'Power Suit','Mind Blast','Probability Manipulation','Gravity Control',Regeneration,'Light Control',Echolocation,Levitation,'Toxin and Disease Control',Banish,'Energy Manipulation','Heat Resistance','Natural Weapons','Time Travel','Enhanced Smell',Illusions,Thirstokinesis,'Hair Manipulation',Illumination,Omnipotent,Cloaking,'Changing Armor','Power Cosmic',Biokinesis,'Water Control','Radiation Immunity','Vision - Telescopic','Toxin and Disease Resistance','Spatial Awareness','Energy Resistance','Telepathy Resistance','Molecular Combustion',Omnilingualism,'Portal Creation',Magnetism,'Mind Control Resistance','Plant Control',Sonar,'Sonic Scream','Time Manipulation','Enhanced Touch','Magic Resistance',Invisibility,Sub-Mariner,'Radiation Absorption','Intuitive aptitude','Vision - Microscopic',Melting,'Wind Control','Super Breath',Wallcrawling,'Vision - Night','Vision - Infrared','Grim Reaping','Matter Absorption','The Force',Resurrection,Terrakinesis,'Vision - Heat',Vitakinesis,'Radar Sense','Qwardian Power Ring','Weather Control','Vision - X-Ray','Vision - Thermal','Web Creation','Reality Warping','Odin Force','Symbiote Costume','Speed Force','Phoenix Force','Molecular Dissipation','Vision - Cryo',Omnipresent,Omniscient
428,Man-Thing,Male,red,Human,'No Hair',213,'Marvel Comics',green,good,225,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,Man-Wolf,Male,brown,Human,Auburn,188,'Marvel Comics',green,good,90,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
430,Mandarin,Male,blue,Human,White,188,'Marvel Comics',green,bad,97,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,Mantis,Female,green,Human-Kree,Black,168,'Marvel Comics',green,good,52,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
432,'Martian Manhunter',Male,red,Martian,'No Hair',201,'DC Comics',green,good,135,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
433,'Marvel Girl',Female,green,Human,Red,170,'Marvel Comics',green,good,56,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
434,'Master Brood',Male,blue,Human,Black,183,'Team Epic TV',green,good,81,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435,'Master Chief',Male,brown,'Human / Altered',Brown,213,Microsoft,green,good,-99,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,Match,Male,black,Human,Black,-99,'DC Comics',green,bad,-99,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
437,'Matt Parkman',Male,blue,Human,Black,-99,'NBC - Heroes',green,good,-99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
